ccf_mzae,ccf_wm,ccf_dns,x
-0.10489758,0.057494976,-0.14114901326809198,5.0094599243206055
-0.10615764,0.057372257,-0.14045705083924637,5.020209838321294
-0.107192904,0.057249606,-0.1396642400348534,5.030959752321982
-0.10798716,0.057127018,-0.1387766439341708,5.041709666322669
-0.108526304,0.05700474,-0.1378003845068133,5.052459580323357
-0.10879818,0.05688282,-0.13674169308114048,5.063209494324045
-0.10879223,0.056761183,-0.1356069385333588,5.0739594083247335
-0.10850113,0.056639783,-0.1344026327236525,5.084709322325422
-0.10792083,0.05651879,-0.1331354136661938,5.09545923632611
-0.107050434,0.056398146,-0.1318120076064223,5.106209150326797
-0.1058914,0.056277905,-0.13043917185762202,5.116959064327485
-0.10444955,0.056157913,-0.12902362105578213,5.127708978328173
-0.102732964,0.05603813,-0.1275719404289266,5.138458892328861
-0.10075158,0.055918977,-0.12609049065306285,5.14920880632955
-0.0985194,0.055799894,-0.12458530975973114,5.159958720330238
-0.09605173,0.055681188,-0.12306201826656539,5.170708634330925
-0.09336474,0.055562884,-0.12152573414507262,5.181458548331613
-0.09047826,0.05544481,-0.11998100433251763,5.192208462332301
-0.08741288,0.055327103,-0.1184317590928104,5.202958376332989
-0.08419128,0.055209693,-0.11688129441615133,5.2137082903336776
-0.08083697,0.055092573,-0.11533228558491629,5.224458204334366
-0.07737469,0.0549759,-0.11378683191829692,5.235208118335053
-0.07383121,0.05485949,-0.11224652875098572,5.245958032335741
-0.07023422,0.05474335,-0.11071255855925577,5.256707946336429
-0.066612236,0.05462751,-0.10918578987444445,5.267457860337117
-0.0629954,0.054512147,-0.10766687136329549,5.2782077743378055
-0.05941347,0.05439699,-0.10615630995631371,5.288957688338494
-0.055896234,0.0542821,-0.10465452608873167,5.299707602339181
-0.052473035,0.054167595,-0.10316188496052082,5.310457516339869
-0.04917042,0.054053396,-0.10167870858654263,5.321207430340557
-0.04601381,0.05393956,-0.10020527768073134,5.331957344341245
-0.043025855,0.053825933,-0.09874183411739895,5.3427072583419335
-0.040227126,0.053712673,-0.09728859378816168,5.353457172342622
-0.037633203,0.053599693,-0.09584577689560968,5.364207086343309
-0.035257526,0.053487163,-0.09441365926958313,5.374957000343997
-0.033109546,0.053374816,-0.09299264519470576,5.385706914344685
-0.031196589,0.053262766,-0.0915833599069322,5.396456828345373
-0.029523628,0.05315104,-0.09018675792111741,5.4072067423460615
-0.028094005,0.053039756,-0.08880424077525217,5.41795665634675
-0.026908597,0.05292867,-0.08743777419095626,5.428706570347437
-0.025966374,0.052817874,-0.0860899909912211,5.439456484348125
-0.025263809,0.05270737,-0.08476426433488894,5.450206398348813
-0.02479456,0.052597277,-0.08346473731229521,5.460956312349501
-0.024552613,0.052487362,-0.08219629942957582,5.471706226350189
-0.024531066,0.052377835,-0.08096450659464798,5.482456140350878
-0.024721289,0.05226858,-0.07977544757472678,5.493206054351565
-0.02511381,0.052159697,-0.07863556574824962,5.503955968352253
-0.025697563,0.052050997,-0.07755144986344116,5.514705882352941
-0.02646039,0.05194266,-0.07652961099052005,5.525455796353629
-0.027389182,0.051834647,-0.07557626443071144,5.536205710354317
-0.028470535,0.05172695,-0.07469713466336739,5.546955624355005
-0.02969054,0.05161944,-0.07389729843357927,5.557705538355693
-0.031034473,0.051512316,-0.07318107620089145,5.568455452356381
-0.032491423,0.05140542,-0.07255197618240904,5.579205366357069
-0.0340447,0.05129897,-0.07201268916094997,5.589955280357757
-0.03568149,0.05119265,-0.0715651271039152,5.600705194358445
-0.037390754,0.051086683,-0.071210495206835,5.611455108359133
-0.03916542,0.05098104,-0.07094938558262273,5.622205022359821
-0.040994145,0.05087573,-0.07078188136770117,5.632954936360509
-0.04286793,0.050770603,-0.0707076620488262,5.643704850361197
-0.04477863,0.050665785,-0.07072610364732221,5.654454764361885
-0.04672179,0.0505613,-0.07083637029227513,5.665204678362573
-0.0486926,0.050457146,-0.07103749603222075,5.675954592363261
-0.05068573,0.05035319,-0.07132845705874138,5.686704506363949
-0.052698165,0.05024954,-0.07170823471895037,5.697454420364637
-0.054725464,0.05014616,-0.07217586894435972,5.708204334365325
-0.05676079,0.05004317,-0.07273050041357351,5.718954248366013
-0.058796983,0.049940366,-0.07337139839131152,5.729704162366701
-0.06082515,0.04983788,-0.07409797020597607,5.740454076367389
-0.06283558,0.04973561,-0.07490974805287276,5.751203990368077
-0.06481664,0.049633756,-0.07580634934741642,5.761953904368765
-0.06675567,0.04953209,-0.07678740811678908,5.772703818369453
-0.068638876,0.04943069,-0.07785247668965095,5.783453732370141
-0.070451945,0.04932958,-0.07900089894262227,5.794203646370829
-0.07218092,0.049228806,-0.08023165831708642,5.8049535603715166
-0.07381344,0.049128283,-0.08154320550751601,5.815703474372205
-0.07533884,0.049027953,-0.08293327198796344,5.826453388372893
-0.07674741,0.048927974,-0.08439867630192008,5.837203302373581
-0.07803199,0.048828267,-0.08593513027532843,5.847953216374269
-0.07918629,0.048728745,-0.08753705207468283,5.858703130374957
-0.08020631,0.04862957,-0.08919739245162411,5.8694530443756445
-0.08108913,0.04853066,-0.09090747981726849,5.880202958376333
-0.0818339,0.048432063,-0.09265688931324487,5.890952872377021
-0.082441464,0.04833365,-0.09443334125432164,5.901702786377709
-0.08291338,0.048235513,-0.09622263575277087,5.912452700378397
